Method,Top_K,Run_A,Run_B,Intersection,Kuncheva_Index
LASSO + DODA,20,3,14,19,0.85
LASSO + DODA,20,3,15,19,0.85
LASSO + DODA,20,3,15,19,0.85
LASSO + DODA,20,3,15,19,0.85
LASSO + DODA,20,3,16,19,0.85
LASSO + DODA,20,3,16,19,0.85
LASSO + DODA,20,3,16,19,0.85
LASSO + DODA,20,3,17,19,0.85
LASSO + DODA,20,3,17,19,0.85
LASSO + DODA,20,3,17,19,0.85
LASSO + DODA,20,3,18,19,0.85
LASSO + DODA,20,3,18,19,0.85
LASSO + DODA,20,3,18,19,0.85
LASSO + DODA,20,3,19,20,1.0
LASSO + DODA,20,3,19,20,1.0
LASSO + DODA,20,3,19,20,1.0
LASSO + DODA,20,3,20,19,0.85
LASSO + DODA,20,3,20,19,0.85
LASSO + DODA,20,3,20,19,0.85
LASSO + DODA,20,3,21,19,0.85
LASSO + DODA,20,3,21,19,0.85
LASSO + DODA,20,3,21,19,0.85
LASSO + DODA,20,3,22,18,0.7
LASSO + DODA,20,3,22,18,0.7
LASSO + DODA,20,3,22,18,0.7
LASSO + DODA,20,3,23,20,1.0
LASSO + DODA,20,3,23,20,1.0
LASSO + DODA,20,3,23,20,1.0
LASSO + DODA,20,3,24,20,1.0
LASSO + DODA,20,3,24,20,1.0
LASSO + DODA,20,3,24,20,1.0
LASSO + DODA,20,3,25,20,1.0
LASSO + DODA,20,3,25,20,1.0
LASSO + DODA,20,3,25,20,1.0
LASSO + DODA,20,3,4,20,1.0
LASSO + DODA,20,3,4,20,1.0
LASSO + DODA,20,3,4,20,1.0
LASSO + DODA,20,3,5,19,0.85
LASSO + DODA,20,3,5,19,0.85
LASSO + DODA,20,3,5,19,0.85
LASSO + DODA,20,3,6,20,1.0
LASSO + DODA,20,3,6,20,1.0
LASSO + DODA,20,3,6,20,1.0
LASSO + DODA,20,3,7,20,1.0
LASSO + DODA,20,3,7,20,1.0
LASSO + DODA,20,3,7,20,1.0
LASSO + DODA,20,3,8,18,0.7
LASSO + DODA,20,3,8,18,0.7
LASSO + DODA,20,3,8,18,0.7
LASSO + DODA,20,3,9,20,1.0
LASSO + DODA,20,3,9,20,1.0
LASSO + DODA,20,3,9,20,1.0
LASSO + DODA,20,3,10,19,0.85
LASSO + DODA,20,3,10,19,0.85
LASSO + DODA,20,3,10,19,0.85
LASSO + DODA,20,3,11,19,0.85
LASSO + DODA,20,3,11,19,0.85
LASSO + DODA,20,3,11,19,0.85
LASSO + DODA,20,3,12,20,1.0
LASSO + DODA,20,3,12,20,1.0
LASSO + DODA,20,3,12,20,1.0
LASSO + DODA,20,3,13,19,0.85
LASSO + DODA,20,3,13,19,0.85
LASSO + DODA,20,3,13,19,0.85
LASSO + DODA,20,3,14,19,0.85
LASSO + DODA,20,3,14,19,0.85
LASSO + DODA,20,3,14,19,0.85
LASSO + DODA,20,3,15,19,0.85
LASSO + DODA,20,3,15,19,0.85
LASSO + DODA,20,3,15,19,0.85
LASSO + DODA,20,3,16,19,0.85
LASSO + DODA,20,3,16,19,0.85
LASSO + DODA,20,3,16,19,0.85
LASSO + DODA,20,3,17,19,0.85
LASSO + DODA,20,3,17,19,0.85
LASSO + DODA,20,3,17,19,0.85
LASSO + DODA,20,3,18,19,0.85
LASSO + DODA,20,3,18,19,0.85
LASSO + DODA,20,3,18,19,0.85
LASSO + DODA,20,3,19,20,1.0
LASSO + DODA,20,3,19,20,1.0
LASSO + DODA,20,3,19,20,1.0
LASSO + DODA,20,3,20,19,0.85
LASSO + DODA,20,3,20,19,0.85
LASSO + DODA,20,3,20,19,0.85
LASSO + DODA,20,3,21,19,0.85
LASSO + DODA,20,3,21,19,0.85
LASSO + DODA,20,3,21,19,0.85
LASSO + DODA,20,3,22,18,0.7
LASSO + DODA,20,3,22,18,0.7
LASSO + DODA,20,3,22,18,0.7
LASSO + DODA,20,3,23,20,1.0
LASSO + DODA,20,3,23,20,1.0
LASSO + DODA,20,3,23,20,1.0
LASSO + DODA,20,3,24,20,1.0
LASSO + DODA,20,3,24,20,1.0
LASSO + DODA,20,3,24,20,1.0
LASSO + DODA,20,3,25,20,1.0
LASSO + DODA,20,3,25,20,1.0
LASSO + DODA,20,3,25,20,1.0
LASSO + DODA,20,4,4,20,1.0
LASSO + DODA,20,4,4,20,1.0
LASSO + DODA,20,4,5,19,0.85
LASSO + DODA,20,4,5,19,0.85
LASSO + DODA,20,4,5,19,0.85
LASSO + DODA,20,4,6,20,1.0
LASSO + DODA,20,4,6,20,1.0
LASSO + DODA,20,4,6,20,1.0
LASSO + DODA,20,4,7,20,1.0
LASSO + DODA,20,4,7,20,1.0
LASSO + DODA,20,4,7,20,1.0
LASSO + DODA,20,4,8,18,0.7
LASSO + DODA,20,4,8,18,0.7
LASSO + DODA,20,4,8,18,0.7
LASSO + DODA,20,4,9,20,1.0
LASSO + DODA,20,4,9,20,1.0
LASSO + DODA,20,4,9,20,1.0
LASSO + DODA,20,4,10,19,0.85
LASSO + DODA,20,4,10,19,0.85
LASSO + DODA,20,4,10,19,0.85
LASSO + DODA,20,4,11,19,0.85
LASSO + DODA,20,4,11,19,0.85
LASSO + DODA,20,4,11,19,0.85
LASSO + DODA,20,4,12,20,1.0
LASSO + DODA,20,4,12,20,1.0
LASSO + DODA,20,4,12,20,1.0
LASSO + DODA,20,4,13,19,0.85
LASSO + DODA,20,4,13,19,0.85
LASSO + DODA,20,4,13,19,0.85
LASSO + DODA,20,4,14,19,0.85
LASSO + DODA,20,4,14,19,0.85
LASSO + DODA,20,4,14,19,0.85
LASSO + DODA,20,4,15,19,0.85
LASSO + DODA,20,4,15,19,0.85
LASSO + DODA,20,4,15,19,0.85
LASSO + DODA,20,4,16,19,0.85
LASSO + DODA,20,4,16,19,0.85
LASSO + DODA,20,4,16,19,0.85
LASSO + DODA,20,4,17,19,0.85
LASSO + DODA,20,4,17,19,0.85
LASSO + DODA,20,4,17,19,0.85
LASSO + DODA,20,4,18,19,0.85
LASSO + DODA,20,4,18,19,0.85
LASSO + DODA,20,4,18,19,0.85
LASSO + DODA,20,4,19,20,1.0
LASSO + DODA,20,4,19,20,1.0
LASSO + DODA,20,4,19,20,1.0
LASSO + DODA,20,4,20,19,0.85
LASSO + DODA,20,4,20,19,0.85
LASSO + DODA,20,4,20,19,0.85
LASSO + DODA,20,4,21,19,0.85
LASSO + DODA,20,4,21,19,0.85
LASSO + DODA,20,4,21,19,0.85
LASSO + DODA,20,4,22,18,0.7
LASSO + DODA,20,4,22,18,0.7
LASSO + DODA,20,4,22,18,0.7
LASSO + DODA,20,4,23,20,1.0
LASSO + DODA,20,4,23,20,1.0
LASSO + DODA,20,4,23,20,1.0
LASSO + DODA,20,4,24,20,1.0
LASSO + DODA,20,4,24,20,1.0
LASSO + DODA,20,4,24,20,1.0
LASSO + DODA,20,4,25,20,1.0
LASSO + DODA,20,4,25,20,1.0
LASSO + DODA,20,4,25,20,1.0
LASSO + DODA,20,4,4,20,1.0
LASSO + DODA,20,4,5,19,0.85
LASSO + DODA,20,4,5,19,0.85
LASSO + DODA,20,4,5,19,0.85
LASSO + DODA,20,4,6,20,1.0
LASSO + DODA,20,4,6,20,1.0
LASSO + DODA,20,4,6,20,1.0
LASSO + DODA,20,4,7,20,1.0
LASSO + DODA,20,4,7,20,1.0
LASSO + DODA,20,4,7,20,1.0
LASSO + DODA,20,4,8,18,0.7
LASSO + DODA,20,4,8,18,0.7
LASSO + DODA,20,4,8,18,0.7
LASSO + DODA,20,4,9,20,1.0
LASSO + DODA,20,4,9,20,1.0
LASSO + DODA,20,4,9,20,1.0
LASSO + DODA,20,4,10,19,0.85
LASSO + DODA,20,4,10,19,0.85
LASSO + DODA,20,4,10,19,0.85
LASSO + DODA,20,4,11,19,0.85
LASSO + DODA,20,4,11,19,0.85
LASSO + DODA,20,4,11,19,0.85
LASSO + DODA,20,4,12,20,1.0
LASSO + DODA,20,4,12,20,1.0
LASSO + DODA,20,4,12,20,1.0
LASSO + DODA,20,4,13,19,0.85
LASSO + DODA,20,4,13,19,0.85
LASSO + DODA,20,4,13,19,0.85
LASSO + DODA,20,4,14,19,0.85
LASSO + DODA,20,4,14,19,0.85
LASSO + DODA,20,4,14,19,0.85
LASSO + DODA,20,4,15,19,0.85
LASSO + DODA,20,4,15,19,0.85
LASSO + DODA,20,4,15,19,0.85
LASSO + DODA,20,4,16,19,0.85
LASSO + DODA,20,4,16,19,0.85
LASSO + DODA,20,4,16,19,0.85
LASSO + DODA,20,4,17,19,0.85
LASSO + DODA,20,4,17,19,0.85
LASSO + DODA,20,4,17,19,0.85
LASSO + DODA,20,4,18,19,0.85
LASSO + DODA,20,4,18,19,0.85
LASSO + DODA,20,4,18,19,0.85
LASSO + DODA,20,4,19,20,1.0
LASSO + DODA,20,4,19,20,1.0
LASSO + DODA,20,4,19,20,1.0
LASSO + DODA,20,4,20,19,0.85
LASSO + DODA,20,4,20,19,0.85
LASSO + DODA,20,4,20,19,0.85
LASSO + DODA,20,4,21,19,0.85
LASSO + DODA,20,4,21,19,0.85
LASSO + DODA,20,4,21,19,0.85
LASSO + DODA,20,4,22,18,0.7
LASSO + DODA,20,4,22,18,0.7
LASSO + DODA,20,4,22,18,0.7
LASSO + DODA,20,4,23,20,1.0
LASSO + DODA,20,4,23,20,1.0
LASSO + DODA,20,4,23,20,1.0
LASSO + DODA,20,4,24,20,1.0
LASSO + DODA,20,4,24,20,1.0
LASSO + DODA,20,4,24,20,1.0
LASSO + DODA,20,4,25,20,1.0
LASSO + DODA,20,4,25,20,1.0
LASSO + DODA,20,4,25,20,1.0
LASSO + DODA,20,4,5,19,0.85
LASSO + DODA,20,4,5,19,0.85
LASSO + DODA,20,4,5,19,0.85
LASSO + DODA,20,4,6,20,1.0
LASSO + DODA,20,4,6,20,1.0
LASSO + DODA,20,4,6,20,1.0
LASSO + DODA,20,4,7,20,1.0
LASSO + DODA,20,4,7,20,1.0
LASSO + DODA,20,4,7,20,1.0
LASSO + DODA,20,4,8,18,0.7
LASSO + DODA,20,4,8,18,0.7
LASSO + DODA,20,4,8,18,0.7
LASSO + DODA,20,4,9,20,1.0
LASSO + DODA,20,4,9,20,1.0
LASSO + DODA,20,4,9,20,1.0
LASSO + DODA,20,4,10,19,0.85
LASSO + DODA,20,4,10,19,0.85
LASSO + DODA,20,4,10,19,0.85
LASSO + DODA,20,4,11,19,0.85
LASSO + DODA,20,4,11,19,0.85
LASSO + DODA,20,4,11,19,0.85
LASSO + DODA,20,4,12,20,1.0
LASSO + DODA,20,4,12,20,1.0
LASSO + DODA,20,4,12,20,1.0
LASSO + DODA,20,4,13,19,0.85
LASSO + DODA,20,4,13,19,0.85
LASSO + DODA,20,4,13,19,0.85
LASSO + DODA,20,4,14,19,0.85
LASSO + DODA,20,4,14,19,0.85
LASSO + DODA,20,4,14,19,0.85
LASSO + DODA,20,4,15,19,0.85
LASSO + DODA,20,4,15,19,0.85
LASSO + DODA,20,4,15,19,0.85
LASSO + DODA,20,4,16,19,0.85
LASSO + DODA,20,4,16,19,0.85
LASSO + DODA,20,4,16,19,0.85
LASSO + DODA,20,4,17,19,0.85
LASSO + DODA,20,4,17,19,0.85
LASSO + DODA,20,4,17,19,0.85
LASSO + DODA,20,4,18,19,0.85
LASSO + DODA,20,4,18,19,0.85
LASSO + DODA,20,4,18,19,0.85
LASSO + DODA,20,4,19,20,1.0
LASSO + DODA,20,4,19,20,1.0
LASSO + DODA,20,4,19,20,1.0
LASSO + DODA,20,4,20,19,0.85
LASSO + DODA,20,4,20,19,0.85
LASSO + DODA,20,4,20,19,0.85
LASSO + DODA,20,4,21,19,0.85
LASSO + DODA,20,4,21,19,0.85
LASSO + DODA,20,4,21,19,0.85
LASSO + DODA,20,4,22,18,0.7
LASSO + DODA,20,4,22,18,0.7
LASSO + DODA,20,4,22,18,0.7
LASSO + DODA,20,4,23,20,1.0
LASSO + DODA,20,4,23,20,1.0
LASSO + DODA,20,4,23,20,1.0
LASSO + DODA,20,4,24,20,1.0
LASSO + DODA,20,4,24,20,1.0
LASSO + DODA,20,4,24,20,1.0
LASSO + DODA,20,4,25,20,1.0
LASSO + DODA,20,4,25,20,1.0
LASSO + DODA,20,4,25,20,1.0
LASSO + DODA,20,5,5,20,1.0
LASSO + DODA,20,5,5,20,1.0
LASSO + DODA,20,5,6,19,0.85
LASSO + DODA,20,5,6,19,0.85
LASSO + DODA,20,5,6,19,0.85
LASSO + DODA,20,5,7,19,0.85
LASSO + DODA,20,5,7,19,0.85
LASSO + DODA,20,5,7,19,0.85
LASSO + DODA,20,5,8,19,0.85
LASSO + DODA,20,5,8,19,0.85
LASSO + DODA,20,5,8,19,0.85
LASSO + DODA,20,5,9,19,0.85
LASSO + DODA,20,5,9,19,0.85
LASSO + DODA,20,5,9,19,0.85
LASSO + DODA,20,5,10,18,0.7
LASSO + DODA,20,5,10,18,0.7
LASSO + DODA,20,5,10,18,0.7
LASSO + DODA,20,5,11,20,1.0
LASSO + DODA,20,5,11,20,1.0
LASSO + DODA,20,5,11,20,1.0
LASSO + DODA,20,5,12,19,0.85
LASSO + DODA,20,5,12,19,0.85
LASSO + DODA,20,5,12,19,0.85
LASSO + DODA,20,5,13,20,1.0
LASSO + DODA,20,5,13,20,1.0
LASSO + DODA,20,5,13,20,1.0
LASSO + DODA,20,5,14,20,1.0
LASSO + DODA,20,5,14,20,1.0
LASSO + DODA,20,5,14,20,1.0
LASSO + DODA,20,5,15,18,0.7
LASSO + DODA,20,5,15,18,0.7
LASSO + DODA,20,5,15,18,0.7
LASSO + DODA,20,5,16,20,1.0
LASSO + DODA,20,5,16,20,1.0
LASSO + DODA,20,5,16,20,1.0
LASSO + DODA,20,5,17,19,0.85
LASSO + DODA,20,5,17,19,0.85
LASSO + DODA,20,5,17,19,0.85
LASSO + DODA,20,5,18,20,1.0
LASSO + DODA,20,5,18,20,1.0
LASSO + DODA,20,5,18,20,1.0
LASSO + DODA,20,5,19,19,0.85
LASSO + DODA,20,5,19,19,0.85
LASSO + DODA,20,5,19,19,0.85
LASSO + DODA,20,5,20,20,1.0
LASSO + DODA,20,5,20,20,1.0
LASSO + DODA,20,5,20,20,1.0
LASSO + DODA,20,5,21,20,1.0
LASSO + DODA,20,5,21,20,1.0
LASSO + DODA,20,5,21,20,1.0
LASSO + DODA,20,5,22,19,0.85
LASSO + DODA,20,5,22,19,0.85
LASSO + DODA,20,5,22,19,0.85
LASSO + DODA,20,5,23,19,0.85
LASSO + DODA,20,5,23,19,0.85
LASSO + DODA,20,5,23,19,0.85
LASSO + DODA,20,5,24,19,0.85
LASSO + DODA,20,5,24,19,0.85
LASSO + DODA,20,5,24,19,0.85
LASSO + DODA,20,5,25,19,0.85
LASSO + DODA,20,5,25,19,0.85
LASSO + DODA,20,5,25,19,0.85
LASSO + DODA,20,5,5,20,1.0
LASSO + DODA,20,5,6,19,0.85
LASSO + DODA,20,5,6,19,0.85
LASSO + DODA,20,5,6,19,0.85
LASSO + DODA,20,5,7,19,0.85
LASSO + DODA,20,5,7,19,0.85
LASSO + DODA,20,5,7,19,0.85
LASSO + DODA,20,5,8,19,0.85
LASSO + DODA,20,5,8,19,0.85
LASSO + DODA,20,5,8,19,0.85
LASSO + DODA,20,5,9,19,0.85
LASSO + DODA,20,5,9,19,0.85
LASSO + DODA,20,5,9,19,0.85
LASSO + DODA,20,5,10,18,0.7
LASSO + DODA,20,5,10,18,0.7
LASSO + DODA,20,5,10,18,0.7
LASSO + DODA,20,5,11,20,1.0
LASSO + DODA,20,5,11,20,1.0
LASSO + DODA,20,5,11,20,1.0
LASSO + DODA,20,5,12,19,0.85
LASSO + DODA,20,5,12,19,0.85
LASSO + DODA,20,5,12,19,0.85
LASSO + DODA,20,5,13,20,1.0
LASSO + DODA,20,5,13,20,1.0
LASSO + DODA,20,5,13,20,1.0
LASSO + DODA,20,5,14,20,1.0
LASSO + DODA,20,5,14,20,1.0
LASSO + DODA,20,5,14,20,1.0
LASSO + DODA,20,5,15,18,0.7
LASSO + DODA,20,5,15,18,0.7
LASSO + DODA,20,5,15,18,0.7
LASSO + DODA,20,5,16,20,1.0
LASSO + DODA,20,5,16,20,1.0
LASSO + DODA,20,5,16,20,1.0
LASSO + DODA,20,5,17,19,0.85
LASSO + DODA,20,5,17,19,0.85
LASSO + DODA,20,5,17,19,0.85
LASSO + DODA,20,5,18,20,1.0
LASSO + DODA,20,5,18,20,1.0
LASSO + DODA,20,5,18,20,1.0
LASSO + DODA,20,5,19,19,0.85
LASSO + DODA,20,5,19,19,0.85
LASSO + DODA,20,5,19,19,0.85
LASSO + DODA,20,5,20,20,1.0
LASSO + DODA,20,5,20,20,1.0
LASSO + DODA,20,5,20,20,1.0
LASSO + DODA,20,5,21,20,1.0
LASSO + DODA,20,5,21,20,1.0
LASSO + DODA,20,5,21,20,1.0
LASSO + DODA,20,5,22,19,0.85
LASSO + DODA,20,5,22,19,0.85
LASSO + DODA,20,5,22,19,0.85
LASSO + DODA,20,5,23,19,0.85
LASSO + DODA,20,5,23,19,0.85
LASSO + DODA,20,5,23,19,0.85
LASSO + DODA,20,5,24,19,0.85
LASSO + DODA,20,5,24,19,0.85
LASSO + DODA,20,5,24,19,0.85
LASSO + DODA,20,5,25,19,0.85
LASSO + DODA,20,5,25,19,0.85
LASSO + DODA,20,5,25,19,0.85
LASSO + DODA,20,5,6,19,0.85
LASSO + DODA,20,5,6,19,0.85
LASSO + DODA,20,5,6,19,0.85
LASSO + DODA,20,5,7,19,0.85
LASSO + DODA,20,5,7,19,0.85
LASSO + DODA,20,5,7,19,0.85
LASSO + DODA,20,5,8,19,0.85
LASSO + DODA,20,5,8,19,0.85
LASSO + DODA,20,5,8,19,0.85
LASSO + DODA,20,5,9,19,0.85
LASSO + DODA,20,5,9,19,0.85
LASSO + DODA,20,5,9,19,0.85
LASSO + DODA,20,5,10,18,0.7
LASSO + DODA,20,5,10,18,0.7
LASSO + DODA,20,5,10,18,0.7
LASSO + DODA,20,5,11,20,1.0
LASSO + DODA,20,5,11,20,1.0
LASSO + DODA,20,5,11,20,1.0
LASSO + DODA,20,5,12,19,0.85
LASSO + DODA,20,5,12,19,0.85
LASSO + DODA,20,5,12,19,0.85
LASSO + DODA,20,5,13,20,1.0
LASSO + DODA,20,5,13,20,1.0
LASSO + DODA,20,5,13,20,1.0
LASSO + DODA,20,5,14,20,1.0
LASSO + DODA,20,5,14,20,1.0
LASSO + DODA,20,5,14,20,1.0
LASSO + DODA,20,5,15,18,0.7
LASSO + DODA,20,5,15,18,0.7
LASSO + DODA,20,5,15,18,0.7
LASSO + DODA,20,5,16,20,1.0
LASSO + DODA,20,5,16,20,1.0
LASSO + DODA,20,5,16,20,1.0
LASSO + DODA,20,5,17,19,0.85
LASSO + DODA,20,5,17,19,0.85
LASSO + DODA,20,5,17,19,0.85
LASSO + DODA,20,5,18,20,1.0
LASSO + DODA,20,5,18,20,1.0
LASSO + DODA,20,5,18,20,1.0
LASSO + DODA,20,5,19,19,0.85
LASSO + DODA,20,5,19,19,0.85
LASSO + DODA,20,5,19,19,0.85
LASSO + DODA,20,5,20,20,1.0
LASSO + DODA,20,5,20,20,1.0
LASSO + DODA,20,5,20,20,1.0
LASSO + DODA,20,5,21,20,1.0
LASSO + DODA,20,5,21,20,1.0
LASSO + DODA,20,5,21,20,1.0
LASSO + DODA,20,5,22,19,0.85
LASSO + DODA,20,5,22,19,0.85
LASSO + DODA,20,5,22,19,0.85
LASSO + DODA,20,5,23,19,0.85
LASSO + DODA,20,5,23,19,0.85
LASSO + DODA,20,5,23,19,0.85
LASSO + DODA,20,5,24,19,0.85
LASSO + DODA,20,5,24,19,0.85
LASSO + DODA,20,5,24,19,0.85
LASSO + DODA,20,5,25,19,0.85
LASSO + DODA,20,5,25,19,0.85
LASSO + DODA,20,5,25,19,0.85
LASSO + DODA,20,6,6,20,1.0
LASSO + DODA,20,6,6,20,1.0
LASSO + DODA,20,6,7,20,1.0
LASSO + DODA,20,6,7,20,1.0
LASSO + DODA,20,6,7,20,1.0
LASSO + DODA,20,6,8,18,0.7
LASSO + DODA,20,6,8,18,0.7
LASSO + DODA,20,6,8,18,0.7
LASSO + DODA,20,6,9,20,1.0
LASSO + DODA,20,6,9,20,1.0
LASSO + DODA,20,6,9,20,1.0
LASSO + DODA,20,6,10,19,0.85
LASSO + DODA,20,6,10,19,0.85
LASSO + DODA,20,6,10,19,0.85
LASSO + DODA,20,6,11,19,0.85
LASSO + DODA,20,6,11,19,0.85
LASSO + DODA,20,6,11,19,0.85
LASSO + DODA,20,6,12,20,1.0
LASSO + DODA,20,6,12,20,1.0
LASSO + DODA,20,6,12,20,1.0
LASSO + DODA,20,6,13,19,0.85
LASSO + DODA,20,6,13,19,0.85
LASSO + DODA,20,6,13,19,0.85
LASSO + DODA,20,6,14,19,0.85
LASSO + DODA,20,6,14,19,0.85
LASSO + DODA,20,6,14,19,0.85
LASSO + DODA,20,6,15,19,0.85
LASSO + DODA,20,6,15,19,0.85
LASSO + DODA,20,6,15,19,0.85
LASSO + DODA,20,6,16,19,0.85
LASSO + DODA,20,6,16,19,0.85
LASSO + DODA,20,6,16,19,0.85
LASSO + DODA,20,6,17,19,0.85
LASSO + DODA,20,6,17,19,0.85
LASSO + DODA,20,6,17,19,0.85
LASSO + DODA,20,6,18,19,0.85
LASSO + DODA,20,6,18,19,0.85
LASSO + DODA,20,6,18,19,0.85
LASSO + DODA,20,6,19,20,1.0
LASSO + DODA,20,6,19,20,1.0
LASSO + DODA,20,6,19,20,1.0
LASSO + DODA,20,6,20,19,0.85
LASSO + DODA,20,6,20,19,0.85
LASSO + DODA,20,6,20,19,0.85
LASSO + DODA,20,6,21,19,0.85
LASSO + DODA,20,6,21,19,0.85
LASSO + DODA,20,6,21,19,0.85
LASSO + DODA,20,6,22,18,0.7
LASSO + DODA,20,6,22,18,0.7
LASSO + DODA,20,6,22,18,0.7
LASSO + DODA,20,6,23,20,1.0
LASSO + DODA,20,6,23,20,1.0
LASSO + DODA,20,6,23,20,1.0
LASSO + DODA,20,6,24,20,1.0
LASSO + DODA,20,6,24,20,1.0
LASSO + DODA,20,6,24,20,1.0
LASSO + DODA,20,6,25,20,1.0
LASSO + DODA,20,6,25,20,1.0
LASSO + DODA,20,6,25,20,1.0
LASSO + DODA,20,6,6,20,1.0
LASSO + DODA,20,6,7,20,1.0
LASSO + DODA,20,6,7,20,1.0
LASSO + DODA,20,6,7,20,1.0
LASSO + DODA,20,6,8,18,0.7
LASSO + DODA,20,6,8,18,0.7
LASSO + DODA,20,6,8,18,0.7
LASSO + DODA,20,6,9,20,1.0
LASSO + DODA,20,6,9,20,1.0
LASSO + DODA,20,6,9,20,1.0
LASSO + DODA,20,6,10,19,0.85
LASSO + DODA,20,6,10,19,0.85
LASSO + DODA,20,6,10,19,0.85
LASSO + DODA,20,6,11,19,0.85
LASSO + DODA,20,6,11,19,0.85
LASSO + DODA,20,6,11,19,0.85
LASSO + DODA,20,6,12,20,1.0
LASSO + DODA,20,6,12,20,1.0
LASSO + DODA,20,6,12,20,1.0
LASSO + DODA,20,6,13,19,0.85
LASSO + DODA,20,6,13,19,0.85
LASSO + DODA,20,6,13,19,0.85
LASSO + DODA,20,6,14,19,0.85
LASSO + DODA,20,6,14,19,0.85
LASSO + DODA,20,6,14,19,0.85
LASSO + DODA,20,6,15,19,0.85
LASSO + DODA,20,6,15,19,0.85
LASSO + DODA,20,6,15,19,0.85
LASSO + DODA,20,6,16,19,0.85
LASSO + DODA,20,6,16,19,0.85
LASSO + DODA,20,6,16,19,0.85
LASSO + DODA,20,6,17,19,0.85
LASSO + DODA,20,6,17,19,0.85
LASSO + DODA,20,6,17,19,0.85
LASSO + DODA,20,6,18,19,0.85
LASSO + DODA,20,6,18,19,0.85
LASSO + DODA,20,6,18,19,0.85
LASSO + DODA,20,6,19,20,1.0
LASSO + DODA,20,6,19,20,1.0
LASSO + DODA,20,6,19,20,1.0
LASSO + DODA,20,6,20,19,0.85
LASSO + DODA,20,6,20,19,0.85
LASSO + DODA,20,6,20,19,0.85
LASSO + DODA,20,6,21,19,0.85
LASSO + DODA,20,6,21,19,0.85
LASSO + DODA,20,6,21,19,0.85
LASSO + DODA,20,6,22,18,0.7
LASSO + DODA,20,6,22,18,0.7
LASSO + DODA,20,6,22,18,0.7
LASSO + DODA,20,6,23,20,1.0
LASSO + DODA,20,6,23,20,1.0
LASSO + DODA,20,6,23,20,1.0
LASSO + DODA,20,6,24,20,1.0
LASSO + DODA,20,6,24,20,1.0
LASSO + DODA,20,6,24,20,1.0
LASSO + DODA,20,6,25,20,1.0
LASSO + DODA,20,6,25,20,1.0
LASSO + DODA,20,6,25,20,1.0
LASSO + DODA,20,6,7,20,1.0
LASSO + DODA,20,6,7,20,1.0
LASSO + DODA,20,6,7,20,1.0
LASSO + DODA,20,6,8,18,0.7
LASSO + DODA,20,6,8,18,0.7
LASSO + DODA,20,6,8,18,0.7
LASSO + DODA,20,6,9,20,1.0
LASSO + DODA,20,6,9,20,1.0
LASSO + DODA,20,6,9,20,1.0
LASSO + DODA,20,6,10,19,0.85
LASSO + DODA,20,6,10,19,0.85
LASSO + DODA,20,6,10,19,0.85
LASSO + DODA,20,6,11,19,0.85
LASSO + DODA,20,6,11,19,0.85
LASSO + DODA,20,6,11,19,0.85
LASSO + DODA,20,6,12,20,1.0
LASSO + DODA,20,6,12,20,1.0
LASSO + DODA,20,6,12,20,1.0
LASSO + DODA,20,6,13,19,0.85
LASSO + DODA,20,6,13,19,0.85
LASSO + DODA,20,6,13,19,0.85
LASSO + DODA,20,6,14,19,0.85
LASSO + DODA,20,6,14,19,0.85
LASSO + DODA,20,6,14,19,0.85
LASSO + DODA,20,6,15,19,0.85
LASSO + DODA,20,6,15,19,0.85
LASSO + DODA,20,6,15,19,0.85
LASSO + DODA,20,6,16,19,0.85
LASSO + DODA,20,6,16,19,0.85
LASSO + DODA,20,6,16,19,0.85
LASSO + DODA,20,6,17,19,0.85
LASSO + DODA,20,6,17,19,0.85
LASSO + DODA,20,6,17,19,0.85
LASSO + DODA,20,6,18,19,0.85
LASSO + DODA,20,6,18,19,0.85
LASSO + DODA,20,6,18,19,0.85
LASSO + DODA,20,6,19,20,1.0
LASSO + DODA,20,6,19,20,1.0
LASSO + DODA,20,6,19,20,1.0
LASSO + DODA,20,6,20,19,0.85
LASSO + DODA,20,6,20,19,0.85
LASSO + DODA,20,6,20,19,0.85
LASSO + DODA,20,6,21,19,0.85
LASSO + DODA,20,6,21,19,0.85
LASSO + DODA,20,6,21,19,0.85
LASSO + DODA,20,6,22,18,0.7
LASSO + DODA,20,6,22,18,0.7
LASSO + DODA,20,6,22,18,0.7
LASSO + DODA,20,6,23,20,1.0
LASSO + DODA,20,6,23,20,1.0
LASSO + DODA,20,6,23,20,1.0
LASSO + DODA,20,6,24,20,1.0
LASSO + DODA,20,6,24,20,1.0
LASSO + DODA,20,6,24,20,1.0
LASSO + DODA,20,6,25,20,1.0
LASSO + DODA,20,6,25,20,1.0
LASSO + DODA,20,6,25,20,1.0
LASSO + DODA,20,7,7,20,1.0
LASSO + DODA,20,7,7,20,1.0
LASSO + DODA,20,7,8,18,0.7
LASSO + DODA,20,7,8,18,0.7
LASSO + DODA,20,7,8,18,0.7
LASSO + DODA,20,7,9,20,1.0
LASSO + DODA,20,7,9,20,1.0
LASSO + DODA,20,7,9,20,1.0
LASSO + DODA,20,7,10,19,0.85
LASSO + DODA,20,7,10,19,0.85
LASSO + DODA,20,7,10,19,0.85
LASSO + DODA,20,7,11,19,0.85
LASSO + DODA,20,7,11,19,0.85
LASSO + DODA,20,7,11,19,0.85
LASSO + DODA,20,7,12,20,1.0
LASSO + DODA,20,7,12,20,1.0
